length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,SKR
1000000000.0,0.15,0.075,0.22,0.88,1,[7903245.35083363]
1000000000.0,0.15,0.075,0.22,0.9,1,[8082554.15829777]
1000000000.0,0.15,0.075,0.22,0.92,1,[8261651.01370824]
1000000000.0,0.15,0.075,0.22,0.9400000000000001,1,[8440278.96064598]
1000000000.0,0.15,0.075,0.22,0.9600000000000001,1,[8617552.5289063]
1000000000.0,0.15,0.075,0.22,0.98,1,[8787768.60453015]
1000000000.0,0.15,0.075,0.24,0.08,1,[706534.30745146]
1000000000.0,0.15,0.075,0.24,0.1,1,[883167.83922405]
1000000000.0,0.15,0.075,0.24,0.12000000000000001,1,[1059801.32684184]
1000000000.0,0.15,0.075,0.24,0.13999999999999999,1,[1236434.76179834]
1000000000.0,0.15,0.075,0.24,0.16,1,[1413068.13448342]
1000000000.0,0.15,0.075,0.24,0.18,1,[1589701.4345353]
1000000000.0,0.15,0.075,0.24,0.19999999999999998,1,[1766334.65073905]
1000000000.0,0.15,0.075,0.24,0.22,1,[1942967.77085531]
1000000000.0,0.15,0.075,0.24,0.24,1,[2119600.78142028]
1000000000.0,0.15,0.075,0.24,0.26,1,[2296233.6675191]
1000000000.0,0.15,0.075,0.24,0.28,1,[2472866.41252699]
1000000000.0,0.15,0.075,0.24,0.30000000000000004,1,[2649498.99780954]
1000000000.0,0.15,0.075,0.24,0.32,1,[2826131.40237176]
1000000000.0,0.15,0.075,0.24,0.34,1,[3002763.60244282]
1000000000.0,0.15,0.075,0.24,0.36000000000000004,1,[3179395.57098048]
1000000000.0,0.15,0.075,0.24,0.38,1,[3356027.27707526]
1000000000.0,0.15,0.075,0.24,0.4,1,[3532658.68522847]
1000000000.0,0.15,0.075,0.24,0.42000000000000004,1,[3709289.7544716]
1000000000.0,0.15,0.075,0.24,0.44,1,[3885920.43728404]
1000000000.0,0.15,0.075,0.24,0.46,1,[4062550.67825359]
1000000000.0,0.15,0.075,0.24,0.48000000000000004,1,[4239180.4124054]
1000000000.0,0.15,0.075,0.24,0.5,1,[4415809.56310078]
1000000000.0,0.15,0.075,0.24,0.52,1,[4592438.03937186]
1000000000.0,0.15,0.075,0.24,0.54,1,[4769065.73250952]
1000000000.0,0.15,0.075,0.24,0.56,1,[4945692.51165152]
1000000000.0,0.15,0.075,0.24,0.5800000000000001,1,[5122318.21801628]
1000000000.0,0.15,0.075,0.24,0.6,1,[5298942.6572775]
1000000000.0,0.15,0.075,0.24,0.62,1,[5475565.58935048]
1000000000.0,0.15,0.075,0.24,0.64,1,[5652186.71451815]
1000000000.0,0.15,0.075,0.24,0.66,1,[5828805.65429119]
1000000000.0,0.15,0.075,0.24,0.68,1,[6005421.92454609]
1000000000.0,0.15,0.075,0.24,0.7000000000000001,1,[6182034.89709781]
1000000000.0,0.15,0.075,0.24,0.7200000000000001,1,[6358643.74353366]
1000000000.0,0.15,0.075,0.24,0.74,1,[6535247.35110219]
1000000000.0,0.15,0.075,0.24,0.76,1,[6711844.19321753]
1000000000.0,0.15,0.075,0.24,0.78,1,[6888432.12363456]
1000000000.0,0.15,0.075,0.24,0.8,1,[7065008.0369432]
1000000000.0,0.15,0.075,0.24,0.8200000000000001,1,[7241567.28351688]
1000000000.0,0.15,0.075,0.24,0.8400000000000001,1,[7418102.60707859]
1000000000.0,0.15,0.075,0.24,0.86,1,[7594602.08779591]
1000000000.0,0.15,0.075,0.24,0.88,1,[7771044.82775213]
1000000000.0,0.15,0.075,0.24,0.9,1,[7947390.91311566]
1000000000.0,0.15,0.075,0.24,0.92,1,[8123554.55428532]
1000000000.0,0.15,0.075,0.24,0.9400000000000001,1,[8299316.15579501]
1000000000.0,0.15,0.075,0.24,0.9600000000000001,1,[8473924.28225033]
1000000000.0,0.15,0.075,0.24,0.98,1,[8642614.40890053]
1000000000.0,0.15,0.075,0.26,0.1,1,[868056.06874266]
1000000000.0,0.15,0.075,0.26,0.12000000000000001,1,[1041667.22099144]
1000000000.0,0.15,0.075,0.26,0.13999999999999999,1,[1215278.32831287]
1000000000.0,0.15,0.075,0.26,0.16,1,[1388889.38245217]
1000000000.0,0.15,0.075,0.26,0.18,1,[1562500.37432173]
1000000000.0,0.15,0.075,0.26,0.19999999999999998,1,[1736111.29404336]
1000000000.0,0.15,0.075,0.26,0.22,1,[1909722.13082624]
1000000000.0,0.15,0.075,0.26,0.24,1,[2083332.87279929]
1000000000.0,0.15,0.075,0.26,0.26,1,[2256943.50681435]
1000000000.0,0.15,0.075,0.26,0.28,1,[2430554.01821902]
1000000000.0,0.15,0.075,0.26,0.30000000000000004,1,[2604164.3905929]
1000000000.0,0.15,0.075,0.26,0.32,1,[2777774.60543825]
1000000000.0,0.15,0.075,0.26,0.34,1,[2951384.64181401]
1000000000.0,0.15,0.075,0.26,0.36000000000000004,1,[3124994.47589908]
1000000000.0,0.15,0.075,0.26,0.38,1,[3298604.08046704]
1000000000.0,0.15,0.075,0.26,0.4,1,[3472213.4242502]
1000000000.0,0.15,0.075,0.26,0.42000000000000004,1,[3645822.47116348]
1000000000.0,0.15,0.075,0.26,0.44,1,[3819431.17935119]
1000000000.0,0.15,0.075,0.26,0.46,1,[3993039.500007]
1000000000.0,0.15,0.075,0.26,0.48000000000000004,1,[4166647.37590226]
1000000000.0,0.15,0.075,0.26,0.5,1,[4340254.73953572]
1000000000.0,0.15,0.075,0.26,0.52,1,[4513861.51078667]
1000000000.0,0.15,0.075,0.26,0.54,1,[4687467.59391127]
1000000000.0,0.15,0.075,0.26,0.56,1,[4861072.87365931]
1000000000.0,0.15,0.075,0.26,0.5800000000000001,1,[5034677.21019988]
1000000000.0,0.15,0.075,0.26,0.6,1,[5208280.43241239]
1000000000.0,0.15,0.075,0.26,0.62,1,[5381882.32890268]
1000000000.0,0.15,0.075,0.26,0.64,1,[5555482.6358027]
1000000000.0,0.15,0.075,0.26,0.66,1,[5729081.01994455]
1000000000.0,0.15,0.075,0.26,0.68,1,[5902677.05525434]
1000000000.0,0.15,0.075,0.26,0.7000000000000001,1,[6076270.18899513]
1000000000.0,0.15,0.075,0.26,0.7200000000000001,1,[6249859.69244855]
1000000000.0,0.15,0.075,0.26,0.74,1,[6423444.58709512]
1000000000.0,0.15,0.075,0.26,0.76,1,[6597023.53102724]
1000000000.0,0.15,0.075,0.26,0.78,1,[6770594.63852777]
1000000000.0,0.15,0.075,0.26,0.8,1,[6944155.18269243]
1000000000.0,0.15,0.075,0.26,0.8200000000000001,1,[7117701.08342995]
1000000000.0,0.15,0.075,0.26,0.8400000000000001,1,[7291225.97866877]
1000000000.0,0.15,0.075,0.26,0.86,1,[7464719.42847521]
1000000000.0,0.15,0.075,0.26,0.88,1,[7638163.15396677]
1000000000.0,0.15,0.075,0.26,0.9,1,[7811522.30455887]
1000000000.0,0.15,0.075,0.26,0.92,1,[7984722.15219225]
1000000000.0,0.15,0.075,0.26,0.9400000000000001,1,[8157572.08194986]
1000000000.0,0.15,0.075,0.26,0.9600000000000001,1,[8329423.57367894]
1000000000.0,0.15,0.075,0.26,0.98,1,[8496216.99177907]
1000000000.0,0.15,0.075,0.28,0.1,1,[852890.09010436]
1000000000.0,0.15,0.075,0.28,0.12000000000000001,1,[1023468.06267707]
1000000000.0,0.15,0.075,0.28,0.13999999999999999,1,[1194045.99612288]
1000000000.0,0.15,0.075,0.28,0.16,1,[1364623.88362613]
1000000000.0,0.15,0.075,0.28,0.18,1,[1535201.71721239]
1000000000.0,0.15,0.075,0.28,0.19999999999999998,1,[1705779.48812306]
1000000000.0,0.15,0.075,0.28,0.22,1,[1876357.18676479]
1000000000.0,0.15,0.075,0.28,0.24,1,[2046934.80257625]
1000000000.0,0.15,0.075,0.28,0.26,1,[2217512.32385855]
1000000000.0,0.15,0.075,0.28,0.28,1,[2388089.73757515]
1000000000.0,0.15,0.075,0.28,0.30000000000000004,1,[2558667.02911788]
1000000000.0,0.15,0.075,0.28,0.32,1,[2729244.18203198]
1000000000.0,0.15,0.075,0.28,0.34,1,[2899821.17769036]
1000000000.0,0.15,0.075,0.28,0.36000000000000004,1,[3070397.99490497]
1000000000.0,0.15,0.075,0.28,0.38,1,[3240974.60945924]
1000000000.0,0.15,0.075,0.28,0.4,1,[3411550.99354199]
1000000000.0,0.15,0.075,0.28,0.42000000000000004,1,[3582127.11505681]
1000000000.0,0.15,0.075,0.28,0.44,1,[3752702.93677363]
1000000000.0,0.15,0.075,0.28,0.46,1,[3923278.41527879]
1000000000.0,0.15,0.075,0.28,0.48000000000000004,1,[4093853.49966554]
1000000000.0,0.15,0.075,0.28,0.5,1,[4264428.12988785]
1000000000.0,0.15,0.075,0.28,0.52,1,[4435002.23467275]
1000000000.0,0.15,0.075,0.28,0.54,1,[4605575.72884858]
1000000000.0,0.15,0.075,0.28,0.56,1,[4776148.50989133]
1000000000.0,0.15,0.075,0.28,0.5800000000000001,1,[4946720.4534124]
1000000000.0,0.15,0.075,0.28,0.6,1,[5117291.40719372]
1000000000.0,0.15,0.075,0.28,0.62,1,[5287861.18320172]
1000000000.0,0.15,0.075,0.28,0.64,1,[5458429.54674437]
1000000000.0,0.15,0.075,0.28,0.66,1,[5628996.20152098]
1000000000.0,0.15,0.075,0.28,0.68,1,[5799560.76865301]
1000000000.0,0.15,0.075,0.28,0.7000000000000001,1,[5970122.75670737]
1000000000.0,0.15,0.075,0.28,0.7200000000000001,1,[6140681.5179163]
1000000000.0,0.15,0.075,0.28,0.74,1,[6311236.18267346]
1000000000.0,0.15,0.075,0.28,0.76,1,[6481785.55878915]
1000000000.0,0.15,0.075,0.28,0.78,1,[6652327.97155283]
1000000000.0,0.15,0.075,0.28,0.8,1,[6822861.00028178]
1000000000.0,0.15,0.075,0.28,0.8200000000000001,1,[6993381.02506559]
1000000000.0,0.15,0.075,0.28,0.8400000000000001,1,[7163882.40525668]
1000000000.0,0.15,0.075,0.28,0.86,1,[7334355.89271248]
1000000000.0,0.15,0.075,0.28,0.88,1,[7504785.31303206]
1000000000.0,0.15,0.075,0.28,0.9,1,[7675139.87269396]
1000000000.0,0.15,0.075,0.28,0.92,1,[7845353.67405362]
1000000000.0,0.15,0.075,0.28,0.9400000000000001,1,[8015259.11548884]
1000000000.0,0.15,0.075,0.28,0.9600000000000001,1,[8184288.71252565]
1000000000.0,0.15,0.075,0.28,0.98,1,[8348927.80772057]
1000000000.0,0.15,0.075,0.30000000000000004,0.1,1,[837684.87947943]
1000000000.0,0.15,0.075,0.30000000000000004,0.12000000000000001,1,[1005221.82521703]
1000000000.0,0.15,0.075,0.30000000000000004,0.13999999999999999,1,[1172758.73525499]
1000000000.0,0.15,0.075,0.30000000000000004,0.16,1,[1340295.60508772]
1000000000.0,0.15,0.075,0.30000000000000004,0.18,1,[1507832.42779182]
1000000000.0,0.15,0.075,0.30000000000000004,0.19999999999999998,1,[1675369.19557613]
1000000000.0,0.15,0.075,0.30000000000000004,0.22,1,[1842905.89985709]
1000000000.0,0.15,0.075,0.30000000000000004,0.24,1,[2010442.53116838]
1000000000.0,0.15,0.075,0.30000000000000004,0.26,1,[2177979.07901824]
1000000000.0,0.15,0.075,0.30000000000000004,0.28,1,[2345515.53171348]
1000000000.0,0.15,0.075,0.30000000000000004,0.30000000000000004,1,[2513051.87615099]
1000000000.0,0.15,0.075,0.30000000000000004,0.32,1,[2680588.09757152]
1000000000.0,0.15,0.075,0.30000000000000004,0.34,1,[2848124.17926762]
1000000000.0,0.15,0.075,0.30000000000000004,0.36000000000000004,1,[3015660.10223476]
1000000000.0,0.15,0.075,0.30000000000000004,0.38,1,[3183195.84475174]
1000000000.0,0.15,0.075,0.30000000000000004,0.4,1,[3350731.38187238]
1000000000.0,0.15,0.075,0.30000000000000004,0.42000000000000004,1,[3518266.68480562]
1000000000.0,0.15,0.075,0.30000000000000004,0.44,1,[3685801.72015388]
1000000000.0,0.15,0.075,0.30000000000000004,0.46,1,[3853336.44897055]
1000000000.0,0.15,0.075,0.30000000000000004,0.48000000000000004,1,[4020870.8255846]
1000000000.0,0.15,0.075,0.30000000000000004,0.5,1,[4188404.79612312]
1000000000.0,0.15,0.075,0.30000000000000004,0.52,1,[4355938.29663763]
1000000000.0,0.15,0.075,0.30000000000000004,0.54,1,[4523471.25070648]
1000000000.0,0.15,0.075,0.30000000000000004,0.56,1,[4691003.56633581]
1000000000.0,0.15,0.075,0.30000000000000004,0.5800000000000001,1,[4858535.13191114]
1000000000.0,0.15,0.075,0.30000000000000004,0.6,1,[5026065.8108462]
1000000000.0,0.15,0.075,0.30000000000000004,0.62,1,[5193595.43441965]
1000000000.0,0.15,0.075,0.30000000000000004,0.64,1,[5361123.79205089]
1000000000.0,0.15,0.075,0.30000000000000004,0.66,1,[5528650.61789465]
1000000000.0,0.15,0.075,0.30000000000000004,0.68,1,[5696175.572043]
1000000000.0,0.15,0.075,0.30000000000000004,0.7000000000000001,1,[5863698.21365875]
1000000000.0,0.15,0.075,0.30000000000000004,0.7200000000000001,1,[6031217.96174897]
1000000000.0,0.15,0.075,0.30000000000000004,0.74,1,[6198734.03649343]
1000000000.0,0.15,0.075,0.30000000000000004,0.76,1,[6366245.36904226]
1000000000.0,0.15,0.075,0.30000000000000004,0.78,1,[6533750.45837831]
1000000000.0,0.15,0.075,0.30000000000000004,0.8,1,[6701247.13566139]
1000000000.0,0.15,0.075,0.30000000000000004,0.8200000000000001,1,[6868732.15904199]
1000000000.0,0.15,0.075,0.30000000000000004,0.8400000000000001,1,[7036200.47981584]
1000000000.0,0.15,0.075,0.30000000000000004,0.86,1,[7203643.82625654]
1000000000.0,0.15,0.075,0.30000000000000004,0.88,1,[7371047.74493485]
1000000000.0,0.15,0.075,0.30000000000000004,0.9,1,[7538384.75224012]
1000000000.0,0.15,0.075,0.30000000000000004,0.92,1,[7705596.1322171]
1000000000.0,0.15,0.075,0.30000000000000004,0.9400000000000001,1,[7872532.91673433]
1000000000.0,0.15,0.075,0.30000000000000004,0.9600000000000001,1,[8038692.76875049]
1000000000.0,0.15,0.075,0.30000000000000004,0.98,1,[8200992.49360048]
1000000000.0,0.15,0.075,0.32,0.12000000000000001,1,[986942.13429763]
1000000000.0,0.15,0.075,0.32,0.13999999999999999,1,[1151432.44331779]
1000000000.0,0.15,0.075,0.32,0.16,1,[1315922.71651783]
1000000000.0,0.15,0.075,0.32,0.18,1,[1480412.94811939]
1000000000.0,0.15,0.075,0.32,0.19999999999999998,1,[1644903.1312041]
1000000000.0,0.15,0.075,0.32,0.22,1,[1809393.25805875]
1000000000.0,0.15,0.075,0.32,0.24,1,[1973883.32014705]
1000000000.0,0.15,0.075,0.32,0.26,1,[2138373.3079965]
1000000000.0,0.15,0.075,0.32,0.28,1,[2302863.21104518]
1000000000.0,0.15,0.075,0.32,0.30000000000000004,1,[2467353.01745565]
1000000000.0,0.15,0.075,0.32,0.32,1,[2631842.71389339]
1000000000.0,0.15,0.075,0.32,0.34,1,[2796332.28526314]
1000000000.0,0.15,0.075,0.32,0.36000000000000004,1,[2960821.71439359]
1000000000.0,0.15,0.075,0.32,0.38,1,[3125310.98165795]
1000000000.0,0.15,0.075,0.32,0.4,1,[3289800.06451428]
1000000000.0,0.15,0.075,0.32,0.42000000000000004,1,[3454288.93694476]
1000000000.0,0.15,0.075,0.32,0.44,1,[3618777.56876681]
1000000000.0,0.15,0.075,0.32,0.46,1,[3783265.92478057]
1000000000.0,0.15,0.075,0.32,0.48000000000000004,1,[3947753.96370588]
1000000000.0,0.15,0.075,0.32,0.5,1,[4112241.63684594]
1000000000.0,0.15,0.075,0.32,0.52,1,[4276728.88639281]
1000000000.0,0.15,0.075,0.32,0.54,1,[4441215.64325922]
1000000000.0,0.15,0.075,0.32,0.56,1,[4605701.82427616]
1000000000.0,0.15,0.075,0.32,0.5800000000000001,1,[4770187.32853233]
1000000000.0,0.15,0.075,0.32,0.6,1,[4934672.0325361]
1000000000.0,0.15,0.075,0.32,0.62,1,[5099155.7837398]
1000000000.0,0.15,0.075,0.32,0.64,1,[5263638.3917501]
1000000000.0,0.15,0.075,0.32,0.66,1,[5428119.61621278]
1000000000.0,0.15,0.075,0.32,0.68,1,[5592599.14982667]
1000000000.0,0.15,0.075,0.32,0.7000000000000001,1,[5757076.59407205]
1000000000.0,0.15,0.075,0.32,0.7200000000000001,1,[5921551.42378074]
1000000000.0,0.15,0.075,0.32,0.74,1,[6086022.93415796]
1000000000.0,0.15,0.075,0.32,0.76,1,[6250490.15935863]
1000000000.0,0.15,0.075,0.32,0.78,1,[6414951.74332825]
1000000000.0,0.15,0.075,0.32,0.8,1,[6579405.72725359]
1000000000.0,0.15,0.075,0.32,0.8200000000000001,1,[6743849.18429588]
1000000000.0,0.15,0.075,0.32,0.8400000000000001,1,[6908277.55845785]
1000000000.0,0.15,0.075,0.32,0.86,1,[7072683.38971012]
1000000000.0,0.15,0.075,0.32,0.88,1,[7237053.65303397]
1000000000.0,0.15,0.075,0.32,0.9,1,[7401363.60657824]
1000000000.0,0.15,0.075,0.32,0.92,1,[7565560.46755667]
1000000000.0,0.15,0.075,0.32,0.9400000000000001,1,[7729510.6038711]
1000000000.0,0.15,0.075,0.32,0.9600000000000001,1,[7892764.9728788]
1000000000.0,0.15,0.075,0.32,0.98,1,[8052588.77568978]
1000000000.0,0.15,0.075,0.34,0.12000000000000001,1,[968639.55190939]
1000000000.0,0.15,0.075,0.34,0.13999999999999999,1,[1130079.44380298]
1000000000.0,0.15,0.075,0.34,0.16,1,[1291519.30267137]
1000000000.0,0.15,0.075,0.34,0.18,1,[1452959.12441112]
1000000000.0,0.15,0.075,0.34,0.19999999999999998,1,[1614398.90294586]
1000000000.0,0.15,0.075,0.34,0.22,1,[1775838.63133272]
1000000000.0,0.15,0.075,0.34,0.24,1,[1937278.30183803]
1000000000.0,0.15,0.075,0.34,0.26,1,[2098717.90586098]
1000000000.0,0.15,0.075,0.34,0.28,1,[2260157.43380333]
1000000000.0,0.15,0.075,0.34,0.30000000000000004,1,[2421596.87490375]
1000000000.0,0.15,0.075,0.34,0.32,1,[2583036.21703781]
1000000000.0,0.15,0.075,0.34,0.34,1,[2744475.44647875]
1000000000.0,0.15,0.075,0.34,0.36000000000000004,1,[2905914.54761078]
1000000000.0,0.15,0.075,0.34,0.38,1,[3067353.50258383]
1000000000.0,0.15,0.075,0.34,0.4,1,[3228792.29089509]
1000000000.0,0.15,0.075,0.34,0.42000000000000004,1,[3390230.88887849]
1000000000.0,0.15,0.075,0.34,0.44,1,[3551669.26907745]
1000000000.0,0.15,0.075,0.34,0.46,1,[3713107.39946867]
1000000000.0,0.15,0.075,0.34,0.48000000000000004,1,[3874545.24249416]
1000000000.0,0.15,0.075,0.34,0.5,1,[4035982.7538445]
1000000000.0,0.15,0.075,0.34,0.52,1,[4197419.88091602]
1000000000.0,0.15,0.075,0.34,0.54,1,[4358856.56083669]
1000000000.0,0.15,0.075,0.34,0.56,1,[4520292.71791477]
1000000000.0,0.15,0.075,0.34,0.5800000000000001,1,[4681728.26030638]
1000000000.0,0.15,0.075,0.34,0.6,1,[4843163.0756114]
1000000000.0,0.15,0.075,0.34,0.62,1,[5004597.02497915]
1000000000.0,0.15,0.075,0.34,0.64,1,[5166029.93510857]
1000000000.0,0.15,0.075,0.34,0.66,1,[5327461.58722319]
1000000000.0,0.15,0.075,0.34,0.68,1,[5488891.70161557]
1000000000.0,0.15,0.075,0.34,0.7000000000000001,1,[5650319.91556631]
1000000000.0,0.15,0.075,0.34,0.7200000000000001,1,[5811745.75111822]
1000000000.0,0.15,0.075,0.34,0.74,1,[5973168.56690006]
1000000000.0,0.15,0.075,0.34,0.76,1,[6134587.48410282]
1000000000.0,0.15,0.075,0.34,0.78,1,[6296001.26909589]
1000000000.0,0.15,0.075,0.34,0.8,1,[6457408.14032755]
1000000000.0,0.15,0.075,0.34,0.8200000000000001,1,[6618805.43663074]
1000000000.0,0.15,0.075,0.34,0.8400000000000001,1,[6780189.01717936]
1000000000.0,0.15,0.075,0.34,0.86,1,[6941552.10517654]
1000000000.0,0.15,0.075,0.34,0.88,1,[7102882.87635025]
1000000000.0,0.15,0.075,0.34,0.9,1,[7264158.88970903]
1000000000.0,0.15,0.075,0.34,0.92,1,[7425332.33024278]
1000000000.0,0.15,0.075,0.34,0.9400000000000001,1,[7586282.36500139]
1000000000.0,0.15,0.075,0.34,0.9600000000000001,1,[7746604.19854187]
1000000000.0,0.15,0.075,0.34,0.98,1,[7903849.06887083]
1000000000.0,0.15,0.075,0.36000000000000004,0.13999999999999999,1,[1108709.48514779]
1000000000.0,0.15,0.075,0.36000000000000004,0.16,1,[1267096.5052709]
1000000000.0,0.15,0.075,0.36000000000000004,0.18,1,[1425483.49176595]
1000000000.0,0.15,0.075,0.36000000000000004,0.19999999999999998,1,[1583870.43946429]
1000000000.0,0.15,0.075,0.36000000000000004,0.22,1,[1742257.34212939]
1000000000.0,0.15,0.075,0.36000000000000004,0.24,1,[1900644.19273258]
1000000000.0,0.15,0.075,0.36000000000000004,0.26,1,[2059030.98342772]
1000000000.0,0.15,0.075,0.36000000000000004,0.28,1,[2217417.70544611]
1000000000.0,0.15,0.075,0.36000000000000004,0.30000000000000004,1,[2375804.34895031]
1000000000.0,0.15,0.075,0.36000000000000004,0.32,1,[2534190.90285343]
1000000000.0,0.15,0.075,0.36000000000000004,0.34,1,[2692577.35460119]
1000000000.0,0.15,0.075,0.36000000000000004,0.36000000000000004,1,[2850963.68990995]
1000000000.0,0.15,0.075,0.36000000000000004,0.38,1,[3009349.89245081]
1000000000.0,0.15,0.075,0.36000000000000004,0.4,1,[3167735.94346648]
1000000000.0,0.15,0.075,0.36000000000000004,0.42000000000000004,1,[3326121.82130372]
1000000000.0,0.15,0.075,0.36000000000000004,0.44,1,[3484507.50083892]
1000000000.0,0.15,0.075,0.36000000000000004,0.46,1,[3642892.95276707]
1000000000.0,0.15,0.075,0.36000000000000004,0.48000000000000004,1,[3801278.14271517]
1000000000.0,0.15,0.075,0.36000000000000004,0.5,1,[3959663.03012769]
1000000000.0,0.15,0.075,0.36000000000000004,0.52,1,[4118047.56685342]
1000000000.0,0.15,0.075,0.36000000000000004,0.54,1,[4276431.69533732]
1000000000.0,0.15,0.075,0.36000000000000004,0.56,1,[4434815.34628369]
1000000000.0,0.15,0.075,0.36000000000000004,0.5800000000000001,1,[4593198.43560406]
1000000000.0,0.15,0.075,0.36000000000000004,0.6,1,[4751580.86038381]
1000000000.0,0.15,0.075,0.36000000000000004,0.62,1,[4909962.49348435]
1000000000.0,0.15,0.075,0.36000000000000004,0.64,1,[5068343.17621775]
1000000000.0,0.15,0.075,0.36000000000000004,0.66,1,[5226722.70825216]
1000000000.0,0.15,0.075,0.36000000000000004,0.68,1,[5385100.83346231]
1000000000.0,0.15,0.075,0.36000000000000004,0.7000000000000001,1,[5543477.21971717]
1000000000.0,0.15,0.075,0.36000000000000004,0.7200000000000001,1,[5701851.42938621]
1000000000.0,0.15,0.075,0.36000000000000004,0.74,1,[5860222.87525588]
1000000000.0,0.15,0.075,0.36000000000000004,0.76,1,[6018590.75280993]
1000000000.0,0.15,0.075,0.36000000000000004,0.78,1,[6176953.93287137]
1000000000.0,0.15,0.075,0.36000000000000004,0.8,1,[6335310.78505237]
1000000000.0,0.15,0.075,0.36000000000000004,0.8200000000000001,1,[6493658.87460476]
1000000000.0,0.15,0.075,0.36000000000000004,0.8400000000000001,1,[6651994.41427123]
1000000000.0,0.15,0.075,0.36000000000000004,0.86,1,[6810311.20858526]
1000000000.0,0.15,0.075,0.36000000000000004,0.88,1,[6968598.45378108]
1000000000.0,0.15,0.075,0.36000000000000004,0.9,1,[7126835.66151281]
1000000000.0,0.15,0.075,0.36000000000000004,0.92,1,[7284979.22450491]
1000000000.0,0.15,0.075,0.36000000000000004,0.9400000000000001,1,[7442919.12048331]
1000000000.0,0.15,0.075,0.36000000000000004,0.9600000000000001,1,[7600287.75870484]
1000000000.0,0.15,0.075,0.36000000000000004,0.98,1,[7754874.56993988]
1000000000.0,0.15,0.075,0.38,0.13999999999999999,1,[1087330.42443151]
1000000000.0,0.15,0.075,0.38,0.16,1,[1242663.30452771]
1000000000.0,0.15,0.075,0.38,0.18,1,[1397996.15344339]
1000000000.0,0.15,0.075,0.38,0.19999999999999998,1,[1553328.96719599]
1000000000.0,0.15,0.075,0.38,0.22,1,[1708661.74023021]
1000000000.0,0.15,0.075,0.38,0.24,1,[1863994.46614946]
1000000000.0,0.15,0.075,0.38,0.26,1,[2019327.13776911]
1000000000.0,0.15,0.075,0.38,0.28,1,[2174659.7470415]
1000000000.0,0.15,0.075,0.38,0.30000000000000004,1,[2329992.28492934]
1000000000.0,0.15,0.075,0.38,0.32,1,[2485324.74124277]
1000000000.0,0.15,0.075,0.38,0.34,1,[2640657.10444027]
1000000000.0,0.15,0.075,0.38,0.36000000000000004,1,[2795989.36138834]
1000000000.0,0.15,0.075,0.38,0.38,1,[2951321.49707095]
1000000000.0,0.15,0.075,0.38,0.4,1,[3106653.49423706]
1000000000.0,0.15,0.075,0.38,0.42000000000000004,1,[3261985.3329702]
1000000000.0,0.15,0.075,0.38,0.44,1,[3417316.99015956]
1000000000.0,0.15,0.075,0.38,0.46,1,[3572648.43884523]
1000000000.0,0.15,0.075,0.38,0.48000000000000004,1,[3727979.64740182]
1000000000.0,0.15,0.075,0.38,0.5,1,[3883310.57851205]
1000000000.0,0.15,0.075,0.38,0.52,1,[4038641.18786544]
1000000000.0,0.15,0.075,0.38,0.54,1,[4193971.4224932]
1000000000.0,0.15,0.075,0.38,0.56,1,[4349301.21861631]
1000000000.0,0.15,0.075,0.38,0.5800000000000001,1,[4504630.4988351]
1000000000.0,0.15,0.075,0.38,0.6,1,[4659959.16841524]
1000000000.0,0.15,0.075,0.38,0.62,1,[4815287.11031768]
1000000000.0,0.15,0.075,0.38,0.64,1,[4970614.17845435]
1000000000.0,0.15,0.075,0.38,0.66,1,[5125940.18839479]
1000000000.0,0.15,0.075,0.38,0.68,1,[5281264.90434118]
1000000000.0,0.15,0.075,0.38,0.7000000000000001,1,[5436588.02052441]
1000000000.0,0.15,0.075,0.38,0.7200000000000001,1,[5591909.1340611]
1000000000.0,0.15,0.075,0.38,0.74,1,[5747227.7043905]
1000000000.0,0.15,0.075,0.38,0.76,1,[5902542.99097497]
1000000000.0,0.15,0.075,0.38,0.78,1,[6057853.95455764]
1000000000.0,0.15,0.075,0.38,0.8,1,[6213159.09482699]
1000000000.0,0.15,0.075,0.38,0.8200000000000001,1,[6368456.17176874]
1000000000.0,0.15,0.075,0.38,0.8400000000000001,1,[6523741.70202803]
1000000000.0,0.15,0.075,0.38,0.86,1,[6679009.98942692]
1000000000.0,0.15,0.075,0.38,0.88,1,[6834251.10584161]
1000000000.0,0.15,0.075,0.38,0.9,1,[6989446.23630149]
1000000000.0,0.15,0.075,0.38,0.92,1,[7144555.37340594]
1000000000.0,0.15,0.075,0.38,0.9400000000000001,1,[7299477.72141779]
1000000000.0,0.15,0.075,0.38,0.9600000000000001,1,[7453877.31797608]
1000000000.0,0.15,0.075,0.38,0.98,1,[7605744.38205475]
1000000000.0,0.15,0.075,0.4,0.16,1,[1218227.06640426]
1000000000.0,0.15,0.075,0.4,0.18,1,[1370505.3965857]
1000000000.0,0.15,0.075,0.4,0.19999999999999998,1,[1522783.6945378]
1000000000.0,0.15,0.075,0.4,0.22,1,[1675061.9554128]
1000000000.0,0.15,0.075,0.4,0.24,1,[1827340.17339532]
1000000000.0,0.15,0.075,0.4,0.26,1,[1979618.34188815]
1000000000.0,0.15,0.075,0.4,0.28,1,[2131896.45347616]
1000000000.0,0.15,0.075,0.4,0.30000000000000004,1,[2284174.49982057]
1000000000.0,0.15,0.075,0.4,0.32,1,[2436452.47151278]
